category,file,line,reference,usage
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2107,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2118,tesisproject.shared.Entities.Core.BudgetTransaction,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.BudgetTransaction"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2120,tesisproject.shared.Entities.Core.Budget,"b.HasOne(""tesisproject.shared.Entities.Core.Budget"", ""Budget"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2126,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2132,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2137,tesisproject.shared.Entities.Catalogs.TransactionType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.TransactionType"", ""TransactionType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2148,tesisproject.shared.Entities.Core.ConvocationRule,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRule"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2150,tesisproject.shared.Entities.Core.Convocation,"b.HasOne(""tesisproject.shared.Entities.Core.Convocation"", ""Convocation"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2156,tesisproject.shared.Entities.Catalogs.ProductType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProductType"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2165,tesisproject.shared.Entities.Core.ConvocationRuleIndexing,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRuleIndexing"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2167,tesisproject.shared.Entities.Core.ConvocationRule,"b.HasOne(""tesisproject.shared.Entities.Core.ConvocationRule"", ""ConvocationRule"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2173,tesisproject.shared.Entities.Catalogs.IndexingSource,"b.HasOne(""tesisproject.shared.Entities.Catalogs.IndexingSource"", ""IndexingSource"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2184,tesisproject.shared.Entities.Core.Document,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Document"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2186,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2192,tesisproject.shared.Entities.Catalogs.DocumentType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.DocumentType"", ""DocumentType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2198,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2206,tesisproject.shared.Entities.Core.ExternalResearcher,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcher"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2208,tesisproject.shared.Entities.Catalogs.Institution,"b.HasOne(""tesisproject.shared.Entities.Catalogs.Institution"", ""Institution"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2216,tesisproject.shared.Entities.Core.ExternalResearcherProject,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcherProject"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2218,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2224,tesisproject.shared.Entities.Core.ExternalResearcher,"b.HasOne(""tesisproject.shared.Entities.Core.ExternalResearcher"", ""ExternalResearcher"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2230,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2241,tesisproject.shared.Entities.Core.FacultyScopeFaculty,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.FacultyScopeFaculty"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2243,tesisproject.shared.Entities.Core.FacultyScope,"b.HasOne(""tesisproject.shared.Entities.Core.FacultyScope"", ""FacultyScope"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2252,tesisproject.shared.Entities.Core.Group,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Group"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2254,tesisproject.shared.Entities.Catalogs.GroupType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.GroupType"", ""GroupType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2263,tesisproject.shared.Entities.Core.GroupMember,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.GroupMember"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2265,tesisproject.shared.Entities.Core.Group,"b.HasOne(""tesisproject.shared.Entities.Core.Group"", ""Group"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2271,tesisproject.shared.Entities.Catalogs.MemberRoleType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.MemberRoleType"", ""MemberRole"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2277,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2288,tesisproject.shared.Entities.Core.ObjectiveActivity,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ObjectiveActivity"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2290,tesisproject.shared.Entities.Core.ProjectObjective,"b.HasOne(""tesisproject.shared.Entities.Core.ProjectObjective"", ""Objective"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2299,tesisproject.shared.Entities.Core.ObjectiveActivityUser,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ObjectiveActivityUser"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2301,tesisproject.shared.Entities.Core.ObjectiveActivity,"b.HasOne(""tesisproject.shared.Entities.Core.ObjectiveActivity"", ""ObjectiveActivity"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2307,tesisproject.shared.Entities.Core.Visit,"b.HasOne(""tesisproject.shared.Entities.Core.Visit"", ""Visit"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2318,tesisproject.shared.Entities.Core.Products.Product,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.Product"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2320,tesisproject.shared.Entities.Catalogs.ProductType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProductType"", ""ProductType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2326,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2332,tesisproject.shared.Entities.Core.Visit,"b.HasOne(""tesisproject.shared.Entities.Core.Visit"", ""Visit"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2344,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2346,tesisproject.shared.Entities.Catalogs.ProductAttribute,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProductAttribute"", ""ProductAttribute"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2352,tesisproject.shared.Entities.Catalogs.ProductType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProductType"", ""ProductType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2363,tesisproject.shared.Entities.Core.Products.ProductAuthor,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductAuthor"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2365,tesisproject.shared.Entities.Core.Products.Product,"b.HasOne(""tesisproject.shared.Entities.Core.Products.Product"", ""Product"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2371,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2380,tesisproject.shared.Entities.Core.Products.ProductValue,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductValue"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2382,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,"b.HasOne(""tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition"", ""AttributeDefinition"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2388,tesisproject.shared.Entities.Catalogs.ProductAttribute,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProductAttribute"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2393,tesisproject.shared.Entities.Core.Products.Product,"b.HasOne(""tesisproject.shared.Entities.Core.Products.Product"", ""Product"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2404,tesisproject.shared.Entities.Core.Project,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Project"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2406,tesisproject.shared.Entities.Core.Convocation,"b.HasOne(""tesisproject.shared.Entities.Core.Convocation"", ""Convocation"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2412,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2418,tesisproject.shared.Entities.Core.Group,"b.HasOne(""tesisproject.shared.Entities.Core.Group"", ""ProjectGroup"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2424,tesisproject.shared.Entities.Catalogs.ProjectOriginType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProjectOriginType"", ""ProjectOriginType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2430,tesisproject.shared.Entities.Catalogs.ProjectState,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProjectState"", ""ProjectState"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2436,tesisproject.shared.Entities.Catalogs.ProjectType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProjectType"", ""ProjectType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2453,tesisproject.shared.Entities.Core.ProjectDocument,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectDocument"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2455,tesisproject.shared.Entities.Core.Document,"b.HasOne(""tesisproject.shared.Entities.Core.Document"", ""Document"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2461,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2472,tesisproject.shared.Entities.Core.ProjectExtension,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectExtension"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2474,tesisproject.shared.Entities.Core.Document,"b.HasOne(""tesisproject.shared.Entities.Core.Document"", ""Document"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2479,tesisproject.shared.Entities.Catalogs.ProjectExtensionType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ProjectExtensionType"", ""ProjectExtensionType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2484,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2497,tesisproject.shared.Entities.Core.ProjectObjective,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectObjective"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2499,tesisproject.shared.Entities.Catalogs.ObjectiveType,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ObjectiveType"", ""ObjectiveType"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2505,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2516,tesisproject.shared.Entities.Core.ProjectResearchCategory,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectResearchCategory"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2518,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2524,tesisproject.shared.Entities.Catalogs.ResearchCategory,"b.HasOne(""tesisproject.shared.Entities.Catalogs.ResearchCategory"", ""ResearchCategory"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2535,tesisproject.shared.Entities.Core.UserFacultyScopeAssignment,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.UserFacultyScopeAssignment"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2537,tesisproject.shared.Entities.Core.FacultyScope,"b.HasOne(""tesisproject.shared.Entities.Core.FacultyScope"", ""FacultyScope"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2543,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", ""User"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2554,tesisproject.shared.Entities.Core.Visit,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Visit"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2556,tesisproject.shared.Entities.Core.Document,"b.HasOne(""tesisproject.shared.Entities.Core.Document"", ""Document"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2562,tesisproject.shared.Entities.Core.Document,"b.HasOne(""tesisproject.shared.Entities.Core.Document"", ""FundingDocument"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2568,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2573,tesisproject.shared.Entities.Core.Document,"b.HasOne(""tesisproject.shared.Entities.Core.Document"", ""ProgressDocument"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2579,tesisproject.shared.Entities.Core.Project,"b.HasOne(""tesisproject.shared.Entities.Core.Project"", ""Project"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2585,tesisproject.shared.Entities.Catalogs.VisitState,"b.HasOne(""tesisproject.shared.Entities.Catalogs.VisitState"", ""VisitState"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2602,tesisproject.shared.Entities.Core.VisitIssue,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.VisitIssue"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2604,tesisproject.shared.Entities.Auth.AppUser,"b.HasOne(""tesisproject.shared.Entities.Auth.AppUser"", null)"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2609,tesisproject.shared.Entities.Core.Visit,"b.HasOne(""tesisproject.shared.Entities.Core.Visit"", ""Visit"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2618,tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.VisitObjectiveActivityProgress"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2620,tesisproject.shared.Entities.Core.ObjectiveActivity,"b.HasOne(""tesisproject.shared.Entities.Core.ObjectiveActivity"", ""ObjectiveActivity"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2626,tesisproject.shared.Entities.Core.Visit,"b.HasOne(""tesisproject.shared.Entities.Core.Visit"", ""Visit"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2637,tesisproject.shared.Entities.Export.ExportTemplateColumn,"modelBuilder.Entity(""tesisproject.shared.Entities.Export.ExportTemplateColumn"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2639,tesisproject.shared.Entities.Export.ExportField,"b.HasOne(""tesisproject.shared.Entities.Export.ExportField"", ""ExportField"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2645,tesisproject.shared.Entities.Export.ExportTemplate,"b.HasOne(""tesisproject.shared.Entities.Export.ExportTemplate"", ""Template"")"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2656,tesisproject.shared.Entities.Catalogs.Country,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.Country"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2661,tesisproject.shared.Entities.Catalogs.ProductAttribute,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ProductAttribute"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2668,tesisproject.shared.Entities.Catalogs.ProjectExtensionType,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ProjectExtensionType"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2673,tesisproject.shared.Entities.Catalogs.ResearchCategory,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategory"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2680,tesisproject.shared.Entities.Catalogs.ResearchCategoryGroup,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategoryGroup"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2685,tesisproject.shared.Entities.Catalogs.ResearchCategoryType,"modelBuilder.Entity(""tesisproject.shared.Entities.Catalogs.ResearchCategoryType"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2690,tesisproject.shared.Entities.Core.Budget,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Budget"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2695,tesisproject.shared.Entities.Core.Convocation,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Convocation"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2702,tesisproject.shared.Entities.Core.ConvocationRule,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ConvocationRule"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2707,tesisproject.shared.Entities.Core.Document,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Document"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2712,tesisproject.shared.Entities.Core.ExternalResearcher,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ExternalResearcher"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2717,tesisproject.shared.Entities.Core.FacultyScope,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.FacultyScope"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2724,tesisproject.shared.Entities.Core.Group,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Group"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2729,tesisproject.shared.Entities.Core.ObjectiveActivity,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ObjectiveActivity"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2736,tesisproject.shared.Entities.Core.Products.Product,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.Product"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2743,tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Products.ProductAttributeDefinition"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2748,tesisproject.shared.Entities.Core.Project,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Project"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2767,tesisproject.shared.Entities.Core.ProjectObjective,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.ProjectObjective"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2772,tesisproject.shared.Entities.Core.Visit,"modelBuilder.Entity(""tesisproject.shared.Entities.Core.Visit"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2781,tesisproject.shared.Entities.Export.ExportField,"modelBuilder.Entity(""tesisproject.shared.Entities.Export.ExportField"", b =>"
migrations,tesisproject.backend/Migrations/AppDbContextModelSnapshot.cs,2786,tesisproject.shared.Entities.Export.ExportTemplate,"modelBuilder.Entity(""tesisproject.shared.Entities.Export.ExportTemplate"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,505,ArticleParticipants,"name: ""ArticleParticipants"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,527,ArticleParticipants,"table.PrimaryKey(""PK_ArticleParticipants"", x => x.Id);"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,529,ArticleParticipants,"name: ""FK_ArticleParticipants_Articles_ArticleId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,571,ArticleParticipantDynamicFieldValues,"name: ""ArticleParticipantDynamicFieldValues"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,574,ArticleParticipantDynamicFieldValue,"ArticleParticipantDynamicFieldValueId = table.Column<int>(type: ""int"", nullable: false)"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,576,ArticleParticipant,"ArticleParticipantId = table.Column<int>(type: ""int"", nullable: false),"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,589,ArticleParticipantDynamicFieldValues,"table.PrimaryKey(""PK_ArticleParticipantDynamicFieldValues"", x => x.ArticleParticipantDynamicFieldValueId);"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,589,ArticleParticipantDynamicFieldValue,"table.PrimaryKey(""PK_ArticleParticipantDynamicFieldValues"", x => x.ArticleParticipantDynamicFieldValueId);"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,591,ArticleParticipantDynamicFieldValues,"name: ""FK_ArticleParticipantDynamicFieldValues_ArticleParticipants_ArticleParticipantId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,591,ArticleParticipants,"name: ""FK_ArticleParticipantDynamicFieldValues_ArticleParticipants_ArticleParticipantId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,591,ArticleParticipant,"name: ""FK_ArticleParticipantDynamicFieldValues_ArticleParticipants_ArticleParticipantId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,592,ArticleParticipant,"column: x => x.ArticleParticipantId,"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,593,ArticleParticipants,"principalTable: ""ArticleParticipants"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,597,ArticleParticipantDynamicFieldValues,"name: ""FK_ArticleParticipantDynamicFieldValues_FieldCatalog_FieldId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,621,ArticleParticipantDynamicFieldValues,"name: ""IX_ArticleParticipantDynamicFieldValues_ArticleParticipantId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,621,ArticleParticipant,"name: ""IX_ArticleParticipantDynamicFieldValues_ArticleParticipantId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,622,ArticleParticipantDynamicFieldValues,"table: ""ArticleParticipantDynamicFieldValues"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,623,ArticleParticipant,"column: ""ArticleParticipantId"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,626,ArticleParticipantDynamicFieldValues,"name: ""IX_ArticleParticipantDynamicFieldValues_FieldId"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,627,ArticleParticipantDynamicFieldValues,"table: ""ArticleParticipantDynamicFieldValues"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,631,ArticleParticipants,"name: ""IX_ArticleParticipants_ArticleId_Index"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,632,ArticleParticipants,"table: ""ArticleParticipants"","
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,829,ArticleParticipantDynamicFieldValues,"name: ""ArticleParticipantDynamicFieldValues"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.cs,850,ArticleParticipants,"name: ""ArticleParticipants"");"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,8,tesisproject.backend.Data.Articles,using tesisproject.backend.Data.Articles;
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,14,ArticlesDbContext,[DbContext(typeof(ArticlesDbContext))]
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,28,tesisproject.backend.Data.Articles.Entities.AcademicTerm,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.AcademicTerm"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,49,tesisproject.backend.Data.Articles.Entities.Article,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.Article"", b =>"
migrations,tesisproject.backend/Migrations/Articles/20260905234648_ActualizarArticulos.Designer.cs,179,tesisproject.backend.Data.Articles.Entities.ArticleFile,"modelBuilder.Entity(""tesisproject.backend.Data.Articles.Entities.ArticleFile"", b =>"
